from_name,to_name
阿修罗传奇,寰亚电影发行有限公司
野兽特警,威望
幸运的失败者,GTH
明星姐妹,美国
杂牌军东征,Columbia
杂牌军东征,TriStar
杂牌军东征,Home
杂牌军东征,Video
丧尸足球,法国
夜之州,索尼影业家庭娱乐
图鉴上没有的虫子,Media
图鉴上没有的虫子,Suits
图鉴上没有的虫子,Ltd
88,WANGO
88,Films
来自火星的情书,Cheongeoram
始祖家族第二季,CW
始祖家族第二季,Television
始祖家族第二季,Network
威莉·温基,二十世纪福斯电影公司[1]
鬼哭神嚎2之入魔,RCV
鬼哭神嚎2之入魔,Film
鬼哭神嚎2之入魔,Distribution[荷兰]
鬼哭神嚎2之入魔,2005
鬼哭神嚎2之入魔,Netherlands
鬼哭神嚎2之入魔,theatrical
春风吹到诺敏河,长春电影制片厂40字
灯塔世家,长春电影制片厂
老婆不是老婆,Exact-Scenerio
播种幸福的人,上海电影制片厂
野营夜惊魂,Norris
野营夜惊魂,Johnson
野营夜惊魂,Productions
哥哥，我爱你,MK影业
老千计状元才,美国环球影片公司
土地与尘埃,Bodega
土地与尘埃,Films
土地与尘埃,[法国]
现在这样就很好,海绵电影策划制作公司
恐怖禁地,Arkles
恐怖禁地,Entertainment
追球追求,永升
追球追求,香港
追球追求,影业有限公司
鬼吹灯：寻龙诀,万达影视
鬼吹灯：寻龙诀,华谊兄弟
鬼吹灯：寻龙诀,光线传媒
在被告后面,长春电影制片厂
非法招标,环球电影Universal
非法招标,Pictures
诡迹,帝域影艺工作室
旅行终点,Sony
旅行终点,Pictures
旅行终点,Entertainment
旅行终点,SPE
旅行终点,Worldwide
旅行终点,Acquisitions
旅行终点,Group
傻瓜伊万,Logos
傻瓜伊万,Films
习惯爱,华谊
迷恋Crush,电影国度娱乐公司
迷恋Crush,Tanweer
迷恋Crush,Films
再杀我一次,Top
再杀我一次,Tape
咫尺之间,Cinemussy
贼公贼婆,Media
贼公贼婆,Asia
乱世姐妹花,米高梅
太空总动员,Creative
太空总动员,Light
太空总动员,Worldwide[美国]
童男日记,派拉蒙影业公司
蜘蛛人与狗,北京金璇文化交流有限责任公司
史瑞德曼规则,LK-TEL
真情保镖,試金石影業
真情保镖,法國西特電影公司
真情保镖,DD製片公司
青春尸恋期,Anchor
青春尸恋期,Bay
青春尸恋期,Films
青春尸恋期,Anchor
青春尸恋期,Bay
过江龙独闯虎穴,L
过江龙独闯虎穴,T
禁欲,On
禁欲,Pictures
十七岁完全犯罪,东宝
奈特·沙马兰隐藏的秘密,The
奈特·沙马兰隐藏的秘密,Sci-Fi
奈特·沙马兰隐藏的秘密,Channel
恐怖因素,Concorde
恐怖因素,Filmverleih
恐怖因素,GmbH
罗娜秘史,20世纪福克斯电影公司
头牌谋杀案,中网宣
头牌谋杀案,北京
头牌谋杀案,文化传媒有限公司
威文庄园之谜,Public
威文庄园之谜,Broadcasting
威文庄园之谜,Service
威文庄园之谜,PBS
罗妮娅，绿林的女儿,1900
罗妮娅，绿林的女儿,Distributing
请勿靠近,温州天视影视文化传播有限公司
狼族时代,absolut
狼族时代,MEDIEN
锦绣人生,华南电影工作者联合会
威震大西部,GoodTimes
威震大西部,Home
威震大西部,Video[美国]
极度战栗,New
极度战栗,Vision
极度战栗,Films
最佳拍档千里救差婆,新艺城影业有限公司
城南庄1948,峨眉电影院线公司
闪避球的奇迹,20世纪福克斯
日本的悲剧,松竹
鹰眼下的危房,Argentina
鹰眼下的危房,Video
鹰眼下的危房,Home
鹰眼下的危房,AVH
新地狱,国华影业公司
芝加哥大火记,二十世纪福斯电影公司
幸运的星,北京电影制片厂
高贵的夫妇,Celebration
高贵的夫妇,Pictures
高贵的夫妇,Inc
高贵的夫妇,美国
高贵的夫妇,First
高贵的夫妇,Look
高贵的夫妇,Home
高贵的夫妇,Entertainment
高贵的夫妇,美国
高贵的夫妇,等
幕后终极反击,索尼电影娱乐公司
泛雅在42街口,Betta
泛雅在42街口,Entertainment
天使海亚,电影频道节目中心
天使海亚,翻制
保卫多丽,狮门影业
保卫多丽,Lions
保卫多丽,Gate
保卫多丽,Films
钢鲨群英,Royal
钢鲨群英,Oaks
钢鲨群英,Entertainment
钢鲨群英,Inc
悲情丽塔,锚湾娱乐
悲情丽塔,英国
悲情丽塔,有限公司
特务家族,Argentina
特务家族,Video
特务家族,Home
特务家族,AVH
特务家族,[阿根廷]
难以入眠,Cinemagi
异刑,深圳市大方影逸科技有限公司
我的哥哥安小天,上海皓望文化传播有限公司
爱情公敌,中小学电影教育供片中心
影子杀人狂,Columbia
影子杀人狂,TriStar
影子杀人狂,Home
影子杀人狂,Video
影子杀人狂,Gm
边关路,长春电影制片厂
山谷女郎,Atlantic
山谷女郎,Releasing
山谷女郎,Corp
世界上最优秀的小偷,Showtime
世界上最优秀的小偷,Networks
世界上最优秀的小偷,Inc
排球之花,长春电影制片厂
好景不再,Delphi
好景不再,Filmverleih
好景不再,GmbH
单亲家庭的幸福生活,新疆文联影视制作中心
单亲家庭的幸福生活,新疆科协科技开发总公司
七匹狼1,学甫有限公司
老虎装牙,上海美术电影制片厂
歌王卡罗素,广州市保盛音像制品有限公司
复仇性艳女,CNC
复仇性艳女,La
复仇性艳女,Sorcière
复仇性艳女,Rouge
走过迷魂谷,长春电影制片厂
敬告犯人,Showgate
兄弟有种,香港泰吉影业有限公司[1]
马仔虎威,内蒙古电影制片厂
齐格菲歌舞团,米高梅电影公司
职业记者,CFM
职业记者,Filmverhuur
1989放暑假,学者有限公司
曼福特医生,Buena
曼福特医生,Vista
曼福特医生,Home
曼福特医生,Entertainment
异星争霸战,华特·迪士尼电影工作室
吮手指的人,索尼经典
方世玉肉搏洪熙官,友联影片公司
大寻宝家,哥伦比亚影片公司
纳兰大爷,长洲文化发展
纳兰大爷,北京
纳兰大爷,有限公司
戈戈舞的故事,Cinema
戈戈舞的故事,Without
戈戈舞的故事,Frontiers
布加勒斯特东12点8分,Artroumain
赤裸探戈,新线电影公司
大象音乐会,Globo
大象音乐会,Vídeo
法官老张轶事之回避,电影频道节目中心
铁翼重生之绝境勇士,china
铁翼重生之绝境勇士,movie
铁翼重生之绝境勇士,channel
猜一猜谁来赴晚宴,Columbia
猜一猜谁来赴晚宴,Pictures
再见北京,张天辉电影工作室
死亡与早餐,Reivaj
游戏男孩,Downtown
游戏男孩,Filmes
恋爱教室,Paramount
天鹰复仇记,哥伦比亚三星家庭视频公司
道顿崛川,松竹映画
军人的转变,扬子江音像出版社
老虎和兔子：崛起,松竹映画
老虎和兔子：崛起,[日本]
蜗婚男女,盛纳德影视文化
蜗婚男女,北京
蜗婚男女,有限公司
危险的十七岁,邵氏兄弟
危险的十七岁,香港
危险的十七岁,有限公司
危险的十七岁,罗马电影公司
苏联电影青年近卫军,Artkino
苏联电影青年近卫军,Pictures
苏联电影青年近卫军,Inc
苏联电影青年近卫军,[美国]
内达和西敏,Sony
内达和西敏,Pictures
内达和西敏,Classics
生死时刻,北京懋兰君文化艺术有限公司
生死时刻,北京龙世纪文化传播有限公司
警察进行曲,中央新闻纪录电影制片厂
血娘,Gingko
血娘,Films
天天有太阳,电影频道节目中心
花落有声,北京嘉禾世纪影视文化有限公司
铁托和我,Kino
铁托和我,International
铁托和我,Corp
传扬荣耀,Turner
传扬荣耀,Network
传扬荣耀,Television
传扬荣耀,TNT
1号杀手,中国电影出版社
哈罗夜归人,寰亚电影发行有限公司
关东民谣,长春电影制片厂
黑天堂,香港长虹影业公司
妈妈与吸血鬼约会,The
妈妈与吸血鬼约会,Disney
妈妈与吸血鬼约会,Channel[美国]
死亡谷追杀令,Warner
死亡谷追杀令,Bros
死亡谷追杀令,Seagal
死亡谷追杀令,Nasso
死亡谷追杀令,Productions
平凡的事业,海燕电影制片厂
我儿子是恶魔,Diaphana
我儿子是恶魔,Films
无情宝剑有情天,港侨影业公司
相约在凤尾竹下,长春电影制片厂
坎大哈,Alfa
坎大哈,Films
脱线灵探理柯南,匹夫梦工场
为了兄弟,7e
为了兄弟,Art
为了兄弟,Distribution
为了兄弟,Inc
为了兄弟,2008
为了兄弟,Canada
没有人活着吗,Phantom
没有人活着吗,Film
没有人活着吗,Inc
秘密搜查,Showbox
Rampart,Eagle
Rampart,Films
僵尸警局,B
僵尸警局,H
僵尸警局,Film
僵尸警局,Distribution
征服女人们的男人,派拉蒙
小状元,大兴行影业公司
后会有期,Kinepolis
后会有期,Film
后会有期,Distribution
烽火孪生泪,RCV
烽火孪生泪,Film
烽火孪生泪,Distribution
医生也疯狂,20世纪福克斯电影公司
小猴当家,20世纪福克斯电影公司
绿灯侠2011,DC漫画公司
绿灯侠2011,华纳兄弟娱乐公司
永远的人,松竹映画
玩猴的人,河南电影制片厂
铁血篮球教练,Paramount
铁血篮球教练,Pictures
铁血篮球教练,Solar
铁血篮球教练,Films
摇滚减肥,Bio-Tide
摇滚减肥,Films
摇滚减肥,I
午夜企鹅,Storm
午夜企鹅,Lion
美国灰姑娘,美国电影经济公司
蜘蛛侠：惊世现新,Sony
蜘蛛侠：惊世现新,Pictures
曼陀罗,Hwa
曼陀罗,Chun
曼陀罗,Trading
曼陀罗,Company[韩国]
教父全集,派拉蒙
足球是圆的,北京帅名克文化传播公司
青春旷野,潇湘电影制片厂
乡土情深,长春电影集团
陇南往事,山西久盛影视有限公司
夜深血红,CFM
夜深血红,Filmverhuur
夜深血红,Netherlands
情圣保镖,博伟电影公司
黑色钱包,中央电视台文艺中心
高蒂家族：三代人,Fiore
高蒂家族：三代人,Films
魔法光芒,RHI
魔法光芒,Entertainment
魔法光芒,Inc
爱情试用期,爱奇艺
爱情试用期,PPS
爱情试用期,央广视讯
雄鹰垂危,Strand
雄鹰垂危,Releasing
两只左脚的舞蹈,Vim
两只左脚的舞蹈,Yapan
两只左脚的舞蹈,Alem
两只左脚的舞蹈,Chua
两只左脚的舞蹈,Productions
爱情与理想,Vox
爱情与理想,Video
山村姐妹,北京电影制片厂
无声的舞者,法国利路影片公司
杀欲,韩国
最后的匪帮,EuropaCorp
最后的匪帮,Distribution
义勇先锋,华纳家庭视频公司
街头之王2：汽车城,二十世纪福斯电影公司
香笺泪,MGM
香笺泪,UA
香笺泪,Home
香笺泪,Entertainment
小城里的总统套房,电影频道节目中心
飞机和火山,Albatros
飞机和火山,Film
TURBO,二十世纪福克斯
冰球英豪,Alliance
冰球英豪,Atlantis
冰球英豪,Vivafilm
艾莫奇遇记,哥伦比亚影片公司
渡江探险,八一电影制片厂
椰城故事,长春电影制片厂
被遗忘的城市,Les
被遗忘的城市,Films
被遗忘的城市,du
被遗忘的城市,Poisson
通向自由之路,Filmes
通向自由之路,Castello
通向自由之路,Lopes
通向自由之路,[葡萄牙]
通向自由之路,Portugal
风流记者,MGM
小小羊儿要回家,中国电影发行放映公司
爱要怎么做,21st
爱要怎么做,Century
爱要怎么做,Video
蜘蛛梦魇,E
蜘蛛梦魇,Stars
蜘蛛梦魇,Films[美国
深海帝国3D,NA影视公司
啄木鸟与雨,角川映画
说话算话,电影频道节目中心
我那美好残酷的青春,CTV
我那美好残酷的青春,International
芙蓉女,北京电影制片厂
夺命万圣夜,Epix
夺命万圣夜,Media
夺命万圣夜,[德国]
美泪,北京太合金悦文化传媒有限公司
红管家,长春电影制片厂
像男人一样死去,Epicentre
像男人一样死去,Films
追杀惊魂,1976年07月28日
大汉风之胯下之辱,央视电影频道节目中心
全二平的马拉松,蒙太奇环球影业有限公司
没有欢乐的街,--
蒂蕾茜亚,Antiprod
勇斗兰花鬼,Ch3
侍读女郎,Orion
侍读女郎,Classics
喜欢我的跟我来,Pyramide
喜欢我的跟我来,Distribution
最后的人,华纳兄弟公司
吉米的舞厅,Entertainment
吉米的舞厅,One
魂惊一线,20th
魂惊一线,Century
魂惊一线,Fox
向海洋,上海电影制片厂
神勇小子,广东中娱文化发展有限公司
The Situation,Shadow
The Situation,Distribution
末路之子,环球影业
太空营救,上海电影制片厂
真的不骗你,假日
夜色多美好,长春电影制片厂
生活如我知,华纳
生活如我知,Warner
生活如我知,Bros
生活如我知,Pictures
陌生人之间,Overseas
陌生人之间,FilmGroup
连环斗,方金影视
连环斗,北京
连环斗,有限公司
荒唐事件,大陆北京电影制片厂
女神的眼泪,云南民族电影制片厂
铁面骑士,Gravitas
铁面骑士,Ventures
不平静的旅程,上海电影制片厂
看我的晚礼服,TrustNordisk
顽皮宝宝电影版,狮门
顽皮宝宝电影版,Lionsgate
缘起一吻,Argentina
缘起一吻,Video
缘起一吻,Home
缘起一吻,AVH
全力反击,A-Film
全力反击,Distribution
掘杀游戏,Stewart
掘杀游戏,and
掘杀游戏,Wall
掘杀游戏,Entertainment
荞麦花开,北京十月天文化传媒有限公司
波特兰迪亚,Independent
波特兰迪亚,Film
波特兰迪亚,Channel
马素贞报兄仇,Pathfinder
马素贞报兄仇,Pictures
爱情专卖店,山水
寂水湖滨,Nordisk
寂水湖滨,Film
寂水湖滨,Theatrical
寂水湖滨,Distribution
寂水湖滨,Oy
巨塔,韩国希杰娱乐株式会社
永远的雪山草地,中国电影股份有限公司北京电影发行分公司
上帝知道,Digital
上帝知道,Entertainment
上帝知道,Inc
上帝知道,DEI
大象Elephant(2003),HBO电影公司
末路狂奔1,First
末路狂奔1,Run
末路狂奔1,Features
末路狂奔1,[美国]
难忘的夏天,MK2
难忘的夏天,Diffusion
绿野芳踪,米高梅家庭娱乐公司
绿野芳踪,MGM
绿野芳踪,Home
绿野芳踪,Entertainment
一切搞定,Argentina
一切搞定,Video
一切搞定,Home
一切搞定,AVH
Singham,Reliance
Singham,Entertainment[1]
几番风雨,大同电影企业公司
开水要烫，姑娘要壮,北京温纳影视文化传播有限公司
特种战线,20th
特种战线,Century
特种战线,Fox
特种战线,Home
特种战线,Entertai
寻梦的孩子,荣华
寻梦的孩子,香港
寻梦的孩子,有限公司
流氓师姐,万众英画影视文化传播
流氓师姐,北京
流氓师姐,有限公司
现代角斗士,长春电影制片厂
拿枪,北京金竹泰和国际文化投资有限公司
疯狂拍档,Pappayon
疯狂拍档,Hansa
东北部,Distribution
东北部,Company
女性世界,中国电影发行放映公司
埃勒克特拉,Lopert
埃勒克特拉,Pictures
埃勒克特拉,Corporation
埃勒克特拉,[美国]
最美丽的夜晚,C
最美丽的夜晚,B
最美丽的夜晚,Films
埃瑞拉,Continental
埃瑞拉,Film
浮华一世情,派拉蒙优势
浮华一世情,美国
小子高飞,香港寰亚电影发行公司
不义之财3,Lumière
不义之财3,Netherlands
不义之财3,theatrical
不义之财3,2
不义之财3,Nordisk
不义之财3,Film
不义之财3,[瑞典]
不义之财3,Sweden
不义之财3,theatrical
上天堂,福克斯
第一类危险,影艺电影有限公司
新桃花扇,上海电影制片厂
最后的诱惑2,PolyGram
最后的诱惑2,Video
绿色的梦,长春电影制片厂
忠义山庄,北京东海国际影视文化有限公司
女人上楼梯时,东宝
路易十四的崛起,布兰登影业
我们的小花猫,上海电影制片厂
鬼驱人1981,Union
鬼驱人1981,Générale
鬼驱人1981,Cinématographique
鬼驱人1981,UGC
恋爱预留日,IFC
恋爱预留日,Films
盛装登场,01
盛装登场,Distribution
集体照片,FRAGMENT
我的保镖,华谊兄弟电影国际发行公司
Johnny (1999),Brother
Johnny (1999),Jack
Johnny (1999),Films
水母眼,GAGA
水母眼,Communications[日本]
水母眼,2013
水母眼,Japan
水母眼,theatrical
水母眼,[2]
豹在江湖之复仇,香港一心娱影业
红伶劫,华纳家庭视频公司
巴黎情人，纽约沙发,Svensk
巴黎情人，纽约沙发,Filmindustri
巴黎情人，纽约沙发,SF
巴黎情人，纽约沙发,AB
巴黎情人，纽约沙发,Svenska
巴黎情人，纽约沙发,Filminstitutet
巴黎情人，纽约沙发,SFI
变种特攻：狼人外传,二十世纪福克斯电影公司
热女郎,哥伦比亚影片公司
阿特拉斯耸耸肩：第一部,Rocky
阿特拉斯耸耸肩：第一部,Mountain
阿特拉斯耸耸肩：第一部,Pictures[3]
千手神偷,邵氏电影
都是一家人,Arclight
都是一家人,Films
一袭灰衣万缕情,二十世纪福斯电影公司
布什w,狮门影业
霸王花行动,星輝影業有限公司
星战毁灭者,华纳兄弟影片公司
星战毁灭者,美国
飞行的黑天使,Argentina
飞行的黑天使,Video
飞行的黑天使,Home
飞行的黑天使,AVH
飞行的黑天使,[阿根廷]
飞行的黑天使,1992
飞行的黑天使,Argentina
飞行的黑天使,VHS
黄沙·青草·红太阳,西安电影制片厂
触摸天堂,Columbia
触摸天堂,TriStar
触摸天堂,Films
触摸天堂,de
触摸天堂,Argentina
为人之母,浙江电影制片厂
PK金武门,Showbox
当心圣妓,Kinowelt
当心圣妓,Home
当心圣妓,Entertainment
我的高德弗里,Reel
我的高德弗里,Media
我的高德弗里,International[2]
圣袍,20th
圣袍,Century
圣袍,Fox
圣袍,Home
圣袍,Entertai
龙之诞生,派拉蒙影业公司
新幽灵鬼屋,华特·迪士尼影片公司
我心乘风,Alpha
我心乘风,Media
我心乘风,LLC
都市打斗,广西电影制片厂
哈啦辣美眉,Trimark
哈啦辣美眉,Pictures
欧洲二十五面体,arte
生包公夜审奸郭槐,邵氏兄弟
生包公夜审奸郭槐,香港
生包公夜审奸郭槐,有限公司
紧急44分钟：北好莱坞交火事件,Fox
紧急44分钟：北好莱坞交火事件,Network
百合的故事,北京海晏和清影视文化有限公司
小可爱与拳击手,Madman
小可爱与拳击手,Entertainment
小可爱与拳击手,Pty
小可爱与拳击手,Ltd
侨乡情,珠江电影制片厂
Blast from the Past,Argentina
Blast from the Past,Video
Blast from the Past,Home
Blast from the Past,AVH
女佣变凤凰,哥伦比亚影片公司
十大姐,岭光影业公司
大脑环游记,华特·迪士尼影片公司
阿片台地地狱部队突撃,日本松竹株式会社
天不绝人,上海电影译制片厂译制
狗仔雄心,电影少年有限公司[2]
黑暗魔法2,GAGA
黑暗魔法2,Communications[日本]
黑暗魔法2,Japan
我的名字是伊丽莎白,Pyramide
哈维米克的时代,New
哈维米克的时代,Yorker
哈维米克的时代,Films
阳光使命,山西电影制片厂
偷心三人组,Diguochanye
逃狱9人组,Gold
逃狱9人组,View
逃狱9人组,Company
逃狱9人组,Ltd
幻象大猎杀,Black
幻象大猎杀,Canyon
幻象大猎杀,Productions
风流怨妇,哥伦比亚影片公司
球动非洲,Central
球动非洲,Partnership
燃情世界杯,中国电影集团电影发行放映分公司
燃情世界杯,大地时代文化传播
燃情世界杯,北京
燃情世界杯,有限公司
小姐的秘密,艺华影业公司
再见小小,广东药学院广播台
吻你想吻的人,DeA
吻你想吻的人,Planeta
吻你想吻的人,Home
吻你想吻的人,Entertainment
战地两女性,AlphaVideoDistributorsInc
醉酒俏佳人,Permut
醉酒俏佳人,Presentations
血洗情人节3D,狮门
娶你好福气,中国电影集团公司
最后的征兆,Alfa
最后的征兆,Films
流氓大状,中国星集团
仙女,Kino
仙女,Lorber
公子哥儿,南洋影片公司
最后的冬天,新阿尔巴尼亚电影制片厂
香港一妇人,新潮影业公司
你赢了,北京九州传奇国际文化传媒有限公司
慈母颂,金桥影片公司
哭泣的绿地,Bright
哭泣的绿地,Angel
哭泣的绿地,Distribution
隐身女侠,北京电影制片厂
消防之歌,上海电影制片厂
少年驯象师,东宝映画
Pioneer One,美国VODO网
千龙爪,北京白各庄文化影视传媒有限公司
难忍的残酷,环球影业
少林寺探案传奇之聚义钱庄,河南电影制片厂
又见操场,中影股份有限公司
龙虎父子兵,中国儿童电影制片厂
狂恋吉娜,Aquarius
狂恋吉娜,TV
三八河边,江南电影厂
刺杀孙传芳,长城影业
刺杀孙传芳,中央电视台电影频道
惊魂十一月,索尼经典
心灵的呼声,福建电影制片厂
12杀,Skinner
12杀,Movie
12杀,The
快速追击,EuropaCorp
快速追击,Distribution
奇怪的客人们,CJ
奇怪的客人们,E
奇怪的客人们,M
四个爱情故事,东宝
四个爱情故事,日本
红楼梦之九龙佩,万众盛世传媒投资
红楼梦之九龙佩,北京
红楼梦之九龙佩,有限公司
红楼梦之九龙佩,鸿阳经典文化传媒
红楼梦之九龙佩,北京
红楼梦之九龙佩,有限公司
Black Lightning,环球
独立日3,20世纪福克斯
独立日3,狮门电影公司
独立日3,马克戈登公司
终极特区,狮门影业
另一个人的生活,Kinology
大玩笑,华纳兄弟公司
西瓜是圆的,中影集团
风云小棋王之生死决,北京宣华盛景影视文化传播有限公司
通天晓,廿一世纪影业公司
他们微笑的样子,Alpha
他们微笑的样子,Filmes
他们微笑的样子,Ltda
小子大联盟,Columbia
小子大联盟,Pictures
辛巴达第五次航行,Giant
辛巴达第五次航行,Flick
辛巴达第五次航行,Films
阿粗和阿呆,索尼影业
四骑士启示录,Stokey
四骑士启示录,Video
合金龙卷风,Capital
合金龙卷风,Productions
无言之冬,JollyRoger
四杰村,中国影片制造股份有限公司
双仙拜月亭,香港东方影片公司
奥姆卡拉,Eros
奥姆卡拉,Entertainment
奥姆卡拉,Inc
德国之秋,新线电影公司
六十年代第一春,上海电影制片厂
期待幸福,Filmmuseum
期待幸福,Distributie
期待幸福,Haut
期待幸福,et
期待幸福,Court
期待幸福,New
期待幸福,Yorker
期待幸福,Films
期待幸福,Slovenska
期待幸福,Kinoteka
伊曼纽尔和鱼类的真相,Well
伊曼纽尔和鱼类的真相,Go
伊曼纽尔和鱼类的真相,Eagle
伊曼纽尔和鱼类的真相,Films
伊曼纽尔和鱼类的真相,Tribeca
伊曼纽尔和鱼类的真相,Films
20世纪少年：最后的希望,东宝映画
乌鸦,Blue
乌鸦,Sky
乌鸦,Media
乌鸦,Free
乌鸦,Dolphin
乌鸦,Entertainment
乌鸦,Imagination
乌鸦,Worldwide
微博风云,深圳智尚影视投资有限公司
冬季旅行,Filmcoopi
冬季旅行,Zürich
夏日的时光机器,东芝娱乐[1]
叙利亚新娘,1More
叙利亚新娘,Film
蛇之恋,Pandora
中国轮盘赌,New
中国轮盘赌,Yorker
中国轮盘赌,Films[美国]
中国轮盘赌,1977
中国轮盘赌,USA
中国轮盘赌,subtitled
疾速风云,新片场
出差疯狂事,二十世纪福斯公司
小村大道,中影新农村数字电影发行有限公司
归天图,Cultmovies[德国]
女强人,香港银都机构有限公司
女强人,银都机构有限公司
在火星上最后的日子,Blue
在火星上最后的日子,Sky
在火星上最后的日子,Media
在火星上最后的日子,美国
爱与篮球,新线电影公司
辣妹闯情关,Black
辣妹闯情关,Canyon
辣妹闯情关,Productions
阿加莎·克里斯蒂影像志,Wall
阿加莎·克里斯蒂影像志,to
阿加莎·克里斯蒂影像志,Wall
阿加莎·克里斯蒂影像志,Television
阿加莎·克里斯蒂影像志,Ltd
老总也疯狂,济南虎跃龙山文化传媒有限公司
乌龙陪审团,Columbia
乌龙陪审团,TriStar
乌龙陪审团,Home
乌龙陪审团,Vedio
天使小绑匪,Concorde-Castle
天使小绑匪,Rock
天使小绑匪,Turner
大城市1990,长春电影制片厂
I Give It a Year,Magnolia
I Give It a Year,Pictures
房倒屋塌,博伟国际
小爸小妈,国家广播电影电视总局电影卫星频道节目制作中心
末路英雄半世情,Argentina
末路英雄半世情,Video
末路英雄半世情,Home
末路英雄半世情,AVH
末路英雄半世情,[阿根廷]
Battle for Terra,狮门影业
金丝蝴蝶,兴业影片公司
奎马达政变,联美电影公司
迪尔·瑟,Eros
迪尔·瑟,International[印度]
白猎人，黑心肠,Warner
白猎人，黑心肠,Home
白猎人，黑心肠,Vídeo
岸边之旅,Showgate
岸边之旅,WoWow
岸边之旅,Inc
岸边之旅,Version
岸边之旅,Originale
中国推销员,北京聚合影联文化传媒有限公司
黑天堂,长虹影业公司
越来越囧,北京鸣飞影视文化传媒有限公司
那不勒斯的黄金,派拉蒙影业公司
谍战马德拉斯,Ayngaran
谍战马德拉斯,Video
小心有牙,米拉麦克斯影业公司
小心有牙,Roadside
小心有牙,Attractions
火线追凶之黑色玫瑰,山西电影制片厂
火线追凶之黑色玫瑰,有限公司
死寂人生,Brain
死寂人生,Damage
死寂人生,Films
男孩不坏,索尼电影娱乐公司
潘朵拉计划,Cinetel
潘朵拉计划,Films
金丝蝴蝶,富华影片公司
桑吉卓玛,青海昆仑音像出版社
紫外线,索尼电影娱乐公司
贵客光临,20世纪福克斯电影公司
拓荒者的足迹,北京电影制片厂
勇猛小巨人,Argentina
勇猛小巨人,Video
勇猛小巨人,Home
橄榄绿屋顶,长春电影制片厂
梅尔文与霍华德,锚湾娱乐
梅尔文与霍华德,Anchor
梅尔文与霍华德,Bay
梅尔文与霍华德,Entertainment
梅尔文与霍华德,DiscoVision
梅尔文与霍华德,MCA
梅尔文与霍华德,Universal
梅尔文与霍华德,Pictures
恶夜飞魔,新线电影公司
恶夜飞魔,New
恶夜飞魔,Line
恶夜飞魔,Cinema
恶夜飞魔,[美国]
恶夜飞魔,Night
恶夜飞魔,Flier
恶夜飞魔,Productions
恶夜飞魔,Inc
非生即死,United
非生即死,International
非生即死,Pictures
虎胆英魂,珠江电影制片厂
White Vengeance,北京光线影业有限公司
野蛮必杀技,荣华影业公司
阴点鬼情人,Fox
阴点鬼情人,Atomic
我的老婆是高手,云文
我的老婆是高手,北京
我的老婆是高手,影业投资有限公司
我的老婆是高手,韩国铉真电影公司
格斗之王2：大歼灭,新线电影公司
四十七个刺客,东宝
新天方夜谭之失魂王子,Gébéka
新天方夜谭之失魂王子,Films
爱到最高点,华纳兄弟公司
孔雀夫人,联美电影公司
金丝蝴蝶,金像影业公司
大唐公主西域记,南海影业公司
一年中的九天,Artkino
一年中的九天,Pictures
一年中的九天,Inc
活着,上海兄弟时代影视文化传媒
八仙渡海扫妖魔,Inspired
八仙渡海扫妖魔,Corporation
我的名字是乔,LK-TEL
红色紧身衣,Ster-Kinekor
红色紧身衣,Pictures
红色紧身衣,[南非]
红色紧身衣,1998
红色紧身衣,South
红色紧身衣,Africa
宝城艳姬,MGM
宝城艳姬,UA
宝城艳姬,Home
宝城艳姬,Entertainment
荒唐女婿,Shaw
荒唐女婿,Brothers
西部大逃亡,Alpha
西部大逃亡,Filmes
西部大逃亡,Ltda
夜的故事,StudioCanal
夜的故事,法国
夜的故事,；山水國際娛樂
夜的故事,台湾
海军悍妇,哥伦比亚影业公司
维加斯假日,华纳兄弟公司
变种DNA续集,Buena
变种DNA续集,Vista
变种DNA续集,Home
变种DNA续集,Entertainment
ABC谋杀案,英国伦敦周末电视公司
马铁腿外传,北京电影制片厂
婚礼之前,印度
安德烈·卢布耶夫,Asociace
安德烈·卢布耶夫,Ceskych
安德烈·卢布耶夫,Filmovych
安德烈·卢布耶夫,Klu
跳出我天地舞动人生,United
跳出我天地舞动人生,International
跳出我天地舞动人生,Pictures
上帝是个DJ,Double
上帝是个DJ,Edge
上帝是个DJ,Films
Rubber Johnny,Warp
Rubber Johnny,Films
从未消失,派拉蒙优势
纪子之食桌,Eleven
纪子之食桌,Arts
纪子之食桌,Inc
老爸的未婚妻,Mari
老爸的未婚妻,Film
老爸的未婚妻,2008
老爸的未婚妻,Italy
老爸的未婚妻,theatrical
卖肉养孤儿,利孚影业公司
战地英豪,中影股份有限公司
阿拉巴马的月亮,Faulkner-McLean
阿拉巴马的月亮,Entertainment
银杏树之恋,广西电影制片厂
挚友亲邻,Gramercy
挚友亲邻,Pictures
七匹狼之热血相搏,学甫有限公司
葛洛丽娅,Columbia
葛洛丽娅,Pictures
5X2,Alfa
5X2,Films
两个人的教室,新疆阳光雨露电影制片有限责任公司
御用杀手,米高梅家庭娱乐公司
Life As a House,New
Life As a House,Line
Life As a House,Cinema
综合症与一百年,Kick
综合症与一百年,the
综合症与一百年,Machine
综合症与一百年,TIFA
综合症与一百年,泰国
持玫瑰花的军官,Jadran
持玫瑰花的军官,Film
小私家侦探,Metro
小私家侦探,Pictures
小私家侦探,Corporation
浪子街,长春电影制片厂
惊爆红色十月,Highlight
惊爆红色十月,Film
古老的庭园,Lotte
